Group,ANGPT1,ANGPT2,ANKRD22,BCL6,C1QC,CA4,CALCA,CCL5,CD177,CKAP4,CXCL10,FAS,FLT1,HK3,HP,ICAM1,IL18R1,LAG3,PADI4,PF4,PGLYRP1,S100A12,SLC2A3,TNFAIP6,TNFRSF1B,TREM1
Control,16.3206531,2.12092934,26.93707949,1210.37627,3.201459188,80.87961797,4.217401015,3027.919299,4.954502132,440.4330843,34.81156528,25.80383269,-1.191346599,226.5126012,17.51180589,9.120470457,124.2893883,65.58811503,1257.724724,-5.063992386,112.094115,571.5532908,3096.53441,267.533797,347.6163713,82.79007878
Control,43.88126822,-0.037000609,21.01289112,2244.709539,-5.225279695,61.99312122,-7.615452589,1736.547779,-0.041121726,476.5145052,26.53945401,34.09646487,-9.041036041,616.4836931,9.425028426,25.15279269,144.5542755,26.64119157,1170.381634,-1.767255279,281.7309172,2419.171541,2046.938028,188.3760464,445.4779482,109.7595848
Control,34.25371624,7.428662843,13.46356041,1768.598216,4.452097665,143.5367083,-6.487776954,4956.159022,8.369723046,431.1088608,81.23411299,23.09593239,-8.07081736,222.9799434,22.96340467,4.955120406,159.1751529,73.76159655,851.1117228,3.693410254,172.0356026,1250.663081,3327.83378,338.8786524,563.8037722,85.33410051
Control,15.03120487,-4.476689645,22.14838162,1438.747891,8.814447208,35.71719706,-4.7249,3855.046953,7.031027107,426.0377712,28.01861675,17.26519949,3.28534132,334.8561073,25.72057472,16.7844402,126.444309,61.72402284,1066.076943,-2.087272893,75.45922477,416.8790336,2289.325996,129.0649522,787.7709001,95.15542437
Control,21.01934985,5.992317056,17.89356477,1930.2502,-2.310546294,91.63973736,3.282463046,4943.935981,11.96400792,483.0717879,12.85715675,17.38157614,1.732807411,188.0420478,9.615767157,11.68442863,137.8593413,53.21879574,1118.567138,1.178672487,81.93043482,1046.842005,3410.630305,341.2761128,358.114935,69.57260386
Control,97.97670467,-2.755290558,51.1515665,5905.079552,-7.024627919,383.8064062,-5.803996041,6149.319022,9.673957157,1123.532445,29.38726761,51.20701848,-11.28977888,1052.004521,24.53158772,8.40665401,253.5313107,44.90644751,3665.163483,-7.229286802,597.8125319,2542.573817,8253.368902,834.285601,887.2338349,228.5623286
Control,74.94475746,3.432092792,72.04621635,5147.993248,13.39786822,341.2761128,1.219919797,4538.843536,-1.853220914,1014.930368,52.43867675,37.73783726,-7.082042843,569.4432396,50.18761239,13.31847919,294.624176,123.4072925,2888.196309,-7.197013198,614.3784193,1943.700757,8832.934658,1094.412072,745.9923556,214.4259805
Control,94.04765827,-4.678697665,94.79082802,4750.049822,-6.20974264,476.5145052,1.870455838,4647.074115,-4.384595736,944.2396145,71.82119817,49.93926102,-3.346909137,545.2011817,37.11448041,8.860520711,280.9085073,127.6974539,3113.180483,-7.020788934,797.1923343,2027.472164,8160.486822,1388.827702,785.5483615,280.8118352
Control,121.7385551,-1.381830051,52.21527868,3397.968327,8.864698173,233.5253699,5.697876954,4580.992943,-2.730834315,727.8490905,77.02125574,54.02310812,-10.74012102,422.8690462,10.45453157,6.941237563,250.2871579,134.3339241,2517.12392,1.450951472,823.127165,1255.558249,3211.94864,413.6601229,654.7050425,194.9222748
Control,96.56967127,1.022453909,120.1784893,5300.208596,0.594548426,435.4164712,-1.58598,3211.94864,5.326994822,1011.434114,58.6545732,44.17040721,-4.748410863,1010.057442,86.7596801,10.68447655,425.5298812,115.6688403,4871.668624,-0.235922234,1729.18909,3680.251664,7439.621599,758.6348405,562.5090058,205.5115524
Control,50.14995107,1.914525076,37.97308589,3830.594199,8.976985279,289.3221797,-3.199453706,5626.118057,11.11466091,619.8000086,58.08769391,38.99300173,-6.810712792,496.6303838,21.93754091,16.57772437,304.8480665,234.448064,2720.425567,8.973013503,686.1771489,2271.344538,6112.112275,810.9431454,498.5430094,155.5329015
Control,87.31028883,1.890459391,39.67880579,4278.413767,-6.130907817,399.8539206,-13.82815178,3956.676265,-4.900791066,843.6441995,40.07095645,35.94706294,-0.69054467,666.522175,23.60212447,21.46095665,297.0773521,139.7270996,2683.029075,0.497282741,1050.496127,2115.137083,6023.47592,883.3972264,461.5797511,257.5340213
Control,95.58445025,-11.20667777,57.29855594,6632.121448,-4.665551574,612.0077906,-3.427516751,5161.412479,0.478492538,1359.693931,19.4422668,20.3386131,0.355880305,997.9549526,101.3751717,18.50526152,331.4768358,111.1230565,3734.375845,10.51756264,1627.241204,3118.631105,8654.260945,882.3371788,758.6348405,341.7650831
Control,144.7632759,1.207168934,64.83487005,3914.447668,1.282792081,303.8331759,0.029621929,4859.936657,-2.66887269,668.2233655,49.95728807,43.50735279,-10.00278071,498.9659047,37.77534579,-5.691475431,203.5918837,81.07947421,2049.371116,11.08112761,725.1237457,3636.08867,5504.059572,767.7822758,583.1183354,195.5446451
Control,29.47983086,-1.978342538,160.8667778,3384.884996,2.010667157,270.964758,-3.352457157,6527.508437,3.383142944,634.0440711,146.9561828,47.48735614,-6.511354822,721.6537341,28.12575706,19.01605117,206.1264919,210.8173292,1164.954321,13.15105259,723.9769404,1952.835688,4420.4452,1746.158973,792.7041752,182.1283225
Control,73.20056832,0.709422234,86.7350732,5820.61092,6.485951777,729.8353527,-2.541144569,3484.944261,17.43588792,925.4842129,35.50594721,29.05098162,-6.904187208,611.1062855,69.89237411,1.917415635,368.6056301,99.21510914,3464.027351,7.670975127,1214.10421,2854.475583,9619.442456,1300.123,700.454456,258.7593141
Control,80.99066904,5.523120508,37.48422355,3188.309258,0.188743046,446.5608264,-10.08910873,5285.950044,7.395069645,685.8406084,30.52969949,38.35050274,-0.764715736,566.3268275,50.18761239,-2.947092081,209.8793262,135.5129093,1657.182504,1.803913503,580.9395897,2466.73921,4370.118355,831.831111,513.1460907,211.7504128
Control,124.1437739,-6.490892183,35.21715096,3798.180116,-7.42029665,275.8221964,-2.179588731,4932.375195,3.211673198,672.9959396,86.01552102,49.61626457,-8.34574203,540.851057,21.83972904,17.59620396,250.446584,99.57428051,2280.34833,4.565428122,925.4842129,1797.443584,3048.810211,597.2490715,773.8201426,282.2807723
Control,39.05414426,-3.192062741,38.97253056,2695.685279,3.421562234,434.395588,-5.065806904,5203.392758,6.481901726,716.7473419,25.73124924,35.14755157,2.721535279,793.135525,50.32032619,8.751889746,248.564974,106.5536757,2280.34833,-4.497291675,604.9833897,2338.7482,5300.208596,496.6303838,634.6651667,125.2766756
Control,55.15095279,-6.393623553,39.23244071,3846.565534,-4.175756548,313.4204389,-7.799389645,5244.488352,-6.453301523,817.9563267,85.87713096,65.08073421,-3.765062132,562.7840348,37.86912731,5.094336041,258.2776972,143.2899865,1433.464184,0.321093706,462.5042751,1901.798802,5594.531696,947.2865069,696.0991179,245.1819975
Control,53.85052619,0.47874802,40.5379134,3253.542505,0.667440812,270.0823027,-4.026261523,7310.480633,-3.219851878,583.1183354,36.8038868,33.19483117,-0.628446294,722.3887941,87.26261096,8.349813401,278.2657217,249.0377599,1677.631243,5.107726193,533.4245209,1243.61625,5887.842917,495.3609636,493.6983934,61.44366102
Control,65.90696365,-0.212839594,25.53029939,3235.344594,2.115759797,224.2570142,-4.100369137,4704.7678,-1.628773604,566.0793555,37.87826213,29.08518061,-4.954662132,413.0448461,25.07472467,15.57746599,155.8955693,105.8351494,2320.014812,-14.49417218,487.9561045,1300.123,4144.253191,451.056073,705.9271299,200.5978806
Control,125.5239266,1.681686091,40.71299168,3863.208011,0.263392995,368.6056301,6.242575635,5134.910879,5.539573807,546.1845929,65.30706975,37.25112183,-5.818003655,747.9956725,65.9945664,9.190510051,344.7845036,69.96575604,2538.774345,-2.732256396,804.8720467,2117.744296,5005.334199,699.0238987,637.4514783,189.5000949
Control,73.28173147,0.582784264,60.71895655,5547.63005,2.83332731,658.9415409,-5.595915431,3914.447668,5.109049442,962.5815803,19.27120569,28.35628254,-9.136945279,989.9920904,142.7689641,25.95323827,477.8528569,84.63740487,3278.187258,-4.674862437,937.7374891,3880.678325,9366.906072,1125.142547,967.5606518,222.373938
Control,72.22191046,4.908131878,41.35535523,3484.944261,0.567441421,318.1845852,-2.689169848,5956.050714,0.595282386,538.6791094,30.14458701,43.00557695,-2.969845482,589.1564837,51.74866934,11.40266,354.1434554,164.6750961,1839.200313,-4.606000102,332.9856041,2487.927808,4774.723301,798.0969082,642.1221558,169.74964
Control,65.73065462,4.776397766,51.27366112,3296.320923,7.90273066,406.8870647,-7.771312487,4473.16558,6.132597462,801.681497,51.19206274,23.73550995,-1.995923249,568.4011618,29.1393201,0.935187716,200.1335978,109.2644812,2313.749797,-3.12017066,867.6278463,1994.205324,7548.444225,856.1312487,581.2090985,192.9394604
Control,209.6354832,3.939593807,73.66506954,3430.218273,2.021428325,575.2762827,0.11392934,5081.717097,-1.111424772,911.6823445,41.99881909,19.24600365,-4.521748223,717.498216,48.1706732,7.238470863,433.0264439,103.5773465,3846.565534,-9.981420508,847.097738,2459.777232,7493.823045,887.7741016,494.535251,95.47441766
Condition,83.29264518,-1.170829645,32.30807817,3758.496373,13.61452914,357.4682985,8.22723797,4932.375195,0.989175736,1175.73792,81.14544508,52.49515604,-3.771336041,692.5668236,23.29407553,16.34602518,162.6692742,53.57489015,2859.069324,-9.08451269,236.629891,1799.334722,5887.842917,808.6221061,721.6537341,130.9356939
Condition,46.52448234,-3.98265599,78.21204914,2971.875159,6.780847107,451.4295928,-12.5400799,5870.746965,11.04385371,870.2622448,86.56500782,25.90160477,-6.75402264,729.8353527,62.62702142,11.26633279,265.3076479,101.6568293,3284.099725,-0.99020203,924.3014847,2419.171541,5989.479994,514.5159809,615.8813976,121.5690078
Condition,106.3461451,3.042390254,33.13700396,4026.139556,6.682962741,339.8267348,-7.515506802,4810.646782,8.641847208,856.6605197,29.78716619,28.33729685,-2.547716041,620.7351187,54.13999766,6.505638477,207.6031658,69.18815868,2759.261265,-3.833157462,421.8921639,2193.518647,4517.272945,417.1929893,655.0260928,118.1699778
Condition,36.02876954,-7.579749442,41.78003289,3880.678325,-2.147374518,384.7749258,-5.999988731,5428.766702,-8.702423858,1198.868588,34.37755411,32.37987249,4.966244569,750.8012693,140.2509236,-6.029919086,214.6853469,134.6392906,3159.11515,0.237514924,1738.478234,2873.492615,5018.075422,539.8810998,691.1687693,136.8486216
Condition,33.51000538,-1.257460355,38.72553371,2883.393854,-7.8772,242.816802,-9.13228731,5956.050714,12.11852558,677.8379581,84.12471015,35.34494396,-4.627439594,490.1880072,27.37442792,3.906632893,183.1787869,236.629891,1718.197225,-0.334026904,762.8096428,1770.447032,4494.970863,398.4972806,586.4232124,108.0934584
Condition,68.63370122,3.841659492,39.48916964,2565.16765,-2.166835584,208.1577884,-4.111564975,4328.232655,-9.039550051,716.0019199,68.87799178,25.44153289,-3.222864162,534.6072747,59.05024934,8.597654619,223.7137699,86.8777931,2614.948353,-9.064744975,340.3164249,2817.233956,4000.361201,547.1834161,391.2151143,81.05722213
Condition,88.34361848,1.978813096,31.41928538,2759.261265,5.208974721,322.9475607,-14.3245202,4943.935981,-8.949066802,721.6537341,73.52128071,24.15235756,-6.297422132,600.396091,29.13261533,5.211801523,268.5609284,80.02252924,1941.409674,-9.022747005,510.9210419,3075.191119,4569.783947,455.8172278,631.6452016,154.57232
Condition,42.75883299,2.25122,107.6658617,2831.009706,-1.134253401,206.1889502,-1.914272893,6611.414538,-0.282741929,661.2432838,133.3985775,33.7002135,-6.226537259,686.1771489,42.3220268,7.976837056,207.4789753,106.6429484,1871.984801,-6.297422132,778.5692482,2550.042821,4106.312903,687.590375,478.2469325,166.3240927
Condition,41.54808264,-7.030159594,61.30657117,3512.336794,1.288494619,283.4633897,-9.583428426,3404.197722,-7.986000914,851.6224483,63.84735817,41.23347624,-4.568669949,667.2004422,41.80056528,8.415839898,290.7484621,71.05724853,2435.623334,-0.052801117,1069.073558,1738.478234,5272.695814,952.033481,623.423593,239.7299663
Condition,49.9770866,0.324393807,19.73648041,2854.475583,7.489958782,159.7682389,-4.239573706,6653.641877,2.632864365,614.6862903,37.44325827,35.13904579,2.110131675,530.8009366,36.63783655,12.37558467,200.3127593,126.5166699,1526.403368,-7.480952437,383.5098696,2280.34833,3734.375845,259.0119544,598.6727129,142.5316449
Condition,48.37500548,4.785654213,227.3876778,7234.878869,10.83281046,417.5164346,-3.973013706,3766.425026,67.88979655,1314.431868,24.11455949,28.22035624,-4.417788426,1233.560256,197.3756295,11.86338772,1381.507623,96.06032569,3726.658199,-9.712840508,943.6511305,5657.569403,6899.254622,664.1991193,543.2365382,213.5910719
Condition,62.44406964,-4.933483299,40.2831668,3302.464612,3.763023249,215.5811341,-2.518289848,9749.038091,4.110704365,792.2674323,62.33821929,37.96365858,-1.252986802,553.2002478,46.40485056,3.031354619,280.4479026,181.8654768,1501.825864,-2.262733807,514.753942,1893.178076,4943.935981,573.4541615,611.1062855,116.9684076
Condition,45.60369239,5.747867614,37.58060203,3265.566912,4.363309594,177.772191,-11.5058802,4200.42844,3.28534132,744.8257959,87.95751868,47.82623391,2.031038883,478.2469325,36.93555086,7.343151168,199.3598566,96.16617665,1742.254734,5.606874315,483.4677007,1908.328403,4116.182452,348.4782878,629.1776059,165.0990019
Condition,131.8338018,-1.218419391,162.0207238,3956.676265,15.70103401,410.1783708,2.168321827,4569.783947,6.368541624,655.6814234,46.99492152,71.68033563,-10.9428603,719.7541263,83.52174294,-9.760975939,600.396091,44.84808995,2557.686429,1.06235198,530.8009366,3734.375845,4248.637299,1385.186123,846.1039092,354.2724305
Condition,68.13354142,2.071200812,5.295047513,2897.960096,-2.708267716,226.0944834,-14.22333756,5414.570088,11.21883462,669.2428555,23.27045553,31.51835472,-8.794828477,550.9552646,11.11863807,2.223663046,354.7758385,193.7297027,1297.935501,7.273818477,195.4897671,1313.334234,4559.67527,413.3544773,488.9591691,265.8200087
Condition,88.24541137,-4.368547005,31.32442985,2803.772283,-5.684902437,338.1577283,-6.037680406,6527.508437,1.988591878,536.0384669,81.52584437,33.05670386,-3.59734264,564.5705048,42.2684864,4.243708832,297.0773521,172.4748236,1345.354652,11.4284867,553.6911054,2634.974855,4895.365055,722.0181443,609.9161531,252.4969441
Condition,14.93476731,0.394942538,19.57730538,1416.659022,5.400990711,151.3500062,-9.726801117,6830.388875,9.583412081,579.8523358,92.17018183,25.07472467,-6.438919188,392.9746962,26.4526866,18.04437127,216.0917301,257.3686426,1146.36856,1.020297462,170.6262687,1727.314742,3512.336794,139.5747889,319.1750629,51.33919228
Condition,61.92763208,-3.554354619,0.125021624,2956.777847,8.312580609,250.6081984,-10.59490335,4715.715932,6.781638782,609.9161531,82.81271421,21.00301208,-5.874893706,486.927117,12.99426122,-9.652417868,213.2761451,67.76009005,1266.068725,3.716838477,280.8118352,1630.562384,5428.766702,131.7234797,622.2294454,170.9707456
Condition,56.70654355,4.286503959,71.46318193,4980.74015,8.957434721,506.0906937,-7.051827817,5300.208596,0.144838274,1112.898635,111.6845397,38.84234223,2.489741523,789.5919566,39.06409411,8.067509036,288.1604843,114.9541309,3519.841405,6.689456142,1012.855734,3241.593056,8352.450448,903.7708314,686.5379113,351.8734456
Condition,66.46093624,-5.86374467,103.1968759,5257.565351,3.297118173,720.8862377,-13.12732944,4968.63214,4.989414721,1069.79802,82.67827452,39.89787919,-5.015612487,904.8835309,45.8328997,0.153965939,175.3435673,79.31990162,3606.024953,-4.498548629,2046.938028,2658.794313,6946.047533,1090.543846,581.7569338,233.2425358
Condition,87.18987898,0.144370457,21.86060345,2542.573817,3.460740914,190.8596384,-6.792656041,6590.93889,4.173660508,680.2303214,68.70846579,22.39356112,0.058152487,528.4510686,35.46950244,5.715499391,172.7687519,113.1432012,1498.955043,5.862305584,478.6644481,2307.410614,5018.075422,349.4623426,521.3067674,146.5799412
Condition,72.56096954,-1.505586701,41.27794264,5786.197445,6.229432386,309.9516541,-0.653379239,6876.261714,6.159495127,565.342997,65.58811503,25.45712782,-5.249954112,838.7132488,28.22035624,20.7449069,237.7944677,46.72126934,1648.773562,12.54260904,909.9704764,3855.046953,6969.138832,1262.89541,660.2553141,276.3660707
Condition,52.56413442,-0.614475228,45.46074832,3437.18985,-0.261120203,262.5455392,0.613697665,5786.197445,6.287394213,984.1364894,72.08578975,38.03107513,-8.252351574,655.6814234,26.12322487,2.599078274,295.4146498,110.0652269,1919.14916,-1.208551269,552.4299885,1964.24969,5626.118057,848.0846893,660.2553141,224.9961861
Condition,54.13999766,11.88748122,27.57310751,3032.882747,-1.850142944,276.2751762,-6.012638376,5854.158568,5.032050558,977.7515648,54.87891431,47.54883909,0.926119898,564.5705048,40.36895726,13.51683137,266.4192312,116.2906103,2218.739569,-3.442602944,289.0214317,1547.153655,5563.158693,451.785155,663.8724087,229.482008
Condition,37.55197005,0.871348629,396.8420321,3965.376296,3.308541015,135.0548881,-3.81639533,4559.67527,7.704186904,538.9249563,483.2768783,61.52829147,2.205831523,535.5727105,33.79890213,15.33345107,321.0725843,173.5570044,1493.245554,13.43919817,187.1918775,1973.356142,3830.594199,1259.790371,420.9284145,168.4520933
Condition,31.35430751,-3.817968426,27.67600244,2442.326917,24.93416629,149.1343794,-4.51380731,6946.047533,7.429580203,594.7511792,45.90717208,30.90880528,-4.664160406,519.9478428,60.13122152,10.5843732,279.1739927,324.7442327,1580.671737,-5.382359289,605.5619428,2357.541355,3410.630305,355.1449494,723.5802752,153.4303615
Condition,36.19818294,0.139978173,52.21527868,2754.852007,6.48519066,171.1639085,-10.08297416,8688.916399,0.375681015,806.2814714,49.57842619,33.65027371,2.008756853,530.3252574,42.34441178,21.0105399,182.8637672,144.3153314,1289.314799,-7.797319797,346.0183499,2452.88405,5043.47981,739.5258909,608.4741798,185.3039114
Condition,53.7347532,-2.176845888,41.73664467,3464.027351,-1.072649949,314.6049458,-12.82820751,3991.78505,6.348898477,602.6870411,77.42544964,29.03166365,-6.304886802,580.4011746,61.82813005,17.1472866,437.9760744,92.12083503,2357.541355,-4.630808325,474.7529227,4670.227465,6245.513337,1305.531288,668.5602199,215.2643326
